ticker,spread,setup_type,setup_family,setup_score,setup_tier,Setup,RejectClass,Reason,failed_conditions,spot,exp_date,dte,long_strike,short_strike,width,spread_mid,natural_price,estimated_slippage,fill_quality_score,liquidity_quality,spread_mid_width_pct,bs_spread,edge,pop,reward_risk,risk_adjusted_score,short_bid_ask_pct,long_bid_ask_pct,short_vol,short_oi,long_vol,long_oi,Setup_distance_to_ema8_pct,Setup_distance_to_ema21_pct,Setup_distance_to_ema8_atr,Setup_distance_to_ema21_atr,Setup_rs_5d,Setup_rs_20d,Setup_volume_ratio,Setup_atr_percent,regime_bullish,regime_bearish,regime_note,tp_spread_px,sl_spread_px,signal_reason,entry_rule,exit_rule,reject_class,setup_ok,status,exp_str,T,r,long_symbol,short_symbol,long_bid,long_ask,long_last,long_mid,long_mid_note,long_good_quote,long_iv,long_sigma_used,short_bid,short_ask,short_last,short_mid,short_mid_note,short_good_quote,short_iv,short_sigma_used,hist_vol,sigma_avg,bs_long,bs_short,long_d1,long_d2,long_delta,long_gamma,long_vega,long_theta,short_d1,short_d2,short_delta,short_gamma,short_vega,short_theta,spread_delta,spread_gamma,spread_vega,spread_theta,breakeven,max_profit,max_loss,take_profit_frac,debit_stop_loss_frac,credit_stop_loss_mult,time_stop_days,ema21_invalidation,Setup_setup_type,Setup_setup_family,Setup_setup_score,Setup_setup_tier,Setup_setup_points,Setup_failed_conditions,Setup_open,Setup_high,Setup_low,Setup_close,Setup_prev_close,Setup_ema8,Setup_ema21,Setup_ema50,Setup_ema200,Setup_ema8_slope,Setup_ema21_slope,Setup_ema50_slope,Setup_atr14,Setup_range_position,Setup_extension_from_ema8_pct,Setup_rs_60d,Setup_benchmark_symbol,regime_symbols,regime_ema_span,regime_SPY_close,regime_SPY_ema50,regime_SPY_above_ema50,regime_QQQ_close,regime_QQQ_ema50,regime_QQQ_above_ema50
SOXL,credit,pullup,bear_ema8_rejection,15,strong_setup,NO,LIQUIDITY_REJECT,"short leg illiquid (vol=2, oi=179)",ema50_below_ema200;ema8_slope_negative;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,118.44999694824219,2026-12-18,99,,205.0,,,,,,,,,,,,,0.20728291316526606,,2,179,0,0,0.004943594334082522,0.028769017082470462,0.15504218180819415,0.2703052179810025,0.11136419507803996,-0.14916615125703936,0.6770486035961328,0.0792590043650462,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,"short leg illiquid (vol=2, oi=179)",,,,False,"short leg illiquid (vol=2, oi=179)",2026-12-18,0.27123287671232876,0.045,,SOXL261218C00205000,,,,,,False,,,8.0,9.85,9.17,8.925,"mid=avg(bid,ask)",True,1.1475872698974607,,1.7063782647575267,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,121.85768693386474,pullup,bear_ema8_rejection,15.0,strong_setup,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema21_slope_negative;high_near_ema8;high_near_ema21;recent_2_5_day_bounce;relative_weakness_negative;atr_bounce_controlled,ema50_below_ema200;ema8_slope_negative;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,116.3499984741211,119.31999969482422,113.55480194091797,118.44999694824219,125.87000274658203,117.86442821445677,121.85768693386474,137.08537236810122,121.20227699424989,0.16730535251012668,-0.34076899856225396,-0.7606275681575312,9.388228825160436,0.8490940322051304,-0.004943594334082522,-0.5208990855130898,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SOXS,debit,pullback,bull_continuation,6,watchlist,NO,SETUP_REJECT,watchlist setup; below option evaluation threshold,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema21;reclaimed_ema8;close_upper_half_range;volume_above_20d_average,45.77000045776367,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.019712092140648518,0.05947147341663742,0.301797007050937,0.7683235502560468,-0.11933178720191484,0.1347766717737683,0.9229224357222323,0.08522426398900218,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,watchlist setup; below option evaluation threshold,,,SETUP_REJECT,False,watchlist setup; below option evaluation threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,48.49200982326705,pullback,bull_continuation,6.0,watchlist,low_near_ema8;recent_2_5_day_pullback;relative_strength_positive;atr_pullback_controlled,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema21;reclaimed_ema8;close_upper_half_range;volume_above_20d_average,46.52000045776367,47.4900016784668,45.494998931884766,45.77000045776367,43.2400016784668,46.672222924064634,48.49200982326705,190.67878311593853,2279.992045355054,-0.2577778475145607,-0.27220093655034105,-5.914644190129593,3.900714601789202,0.13784518660440784,-0.019712092140648518,0.2031562154075962,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SOXS,credit,pullup,bear_ema8_rejection,20,strong_setup,NO,LIQUIDITY_REJECT,"short leg illiquid (vol=6, oi=150)",volume_above_20d_average,45.77000045776367,2026-11-20,71,,75.0,,,,,,,,,,,,,0.31839258114374025,,6,150,0,0,0.019712092140648518,0.05947147341663742,0.2096484459609168,0.25687809724419297,-0.11933178720191484,0.1347766717737683,0.9229224357222323,0.08522426398900218,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,"short leg illiquid (vol=6, oi=150)",,,,False,"short leg illiquid (vol=6, oi=150)",2026-11-20,0.19452054794520549,0.045,,SOXS261120C00075000,,,,,,False,,,2.72,3.75,3.5,3.2350000000000003,"mid=avg(bid,ask)",True,1.2473182165527343,,1.7746907019133489,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,48.49200982326705,pullup,bear_ema8_rejection,20.0,strong_setup,close_below_ema21;ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;ema8_slope_negative;ema21_slope_negative;high_near_ema8;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim;close_lower_half_range;relative_weakness_negative;atr_bounce_controlled,volume_above_20d_average,46.52000045776367,47.4900016784668,45.494998931884766,45.77000045776367,43.2400016784668,46.672222924064634,48.49200982326705,190.67878311593853,2279.992045355054,-0.2577778475145607,-0.27220093655034105,-5.914644190129593,3.900714601789202,0.13784518660440784,0.019712092140648518,0.2031562154075962,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SPOT,debit,pullback,bull_breakout_pullback,10,valid_setup,NO,REGIME_REJECT,market regime blocks bullish debit spread,close_above_ema21;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;reclaimed_ema8;volume_above_20d_average,523.3300170898438,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.021777211143389607,0.011700828876441471,1.452428643366767,1.1676705305341015,-0.06682390794462001,0.08651079256946737,0.41601227568932253,0.03538576009902619,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,market regime blocks bullish debit spread,,,REGIME_REJECT,False,market regime blocks bullish debit spread,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,529.4534120657172,pullback,bull_breakout_pullback,10.0,valid_setup,ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;recent_2_5_day_pullback;close_upper_half_range;relative_strength_positive;atr_pullback_controlled,close_above_ema21;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;reclaimed_ema8;volume_above_20d_average,512.5050048828125,530.3599853515625,507.8299865722656,523.3300170898438,523.0,534.726685369683,529.4534120657172,512.967243378123,505.18652808697664,-3.2561909370969033,-0.6123394975872998,0.42297035558044627,18.51843043736049,0.6879729852369684,-0.021777211143389607,0.13503369782003782,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SPOT,credit,pullup,bear_ema8_rejection,12,strong_setup,NO,LIQUIDITY_REJECT,"short leg illiquid (vol=1, oi=172)",ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,523.3300170898438,2026-12-18,99,,630.0,,,,,,,,,,,,,0.05678233438485806,,1,172,0,0,0.021777211143389607,0.011700828876441471,0.23580292254740748,0.04895519028525806,-0.06682390794462001,0.08651079256946737,0.4161383739592124,0.03538576009902619,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,"short leg illiquid (vol=1, oi=172)",,,,False,"short leg illiquid (vol=1, oi=172)",2026-12-18,0.27123287671232876,0.045,,SPOT261218C00630000,,,,,,False,,,15.4,16.3,16.61,15.850000000000001,"mid=avg(bid,ask)",True,0.4471185659790039,,0.3790141511960356,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,529.4534120657172,pullup,bear_ema8_rejection,12.0,strong_setup,close_below_ema21;ema8_slope_negative;ema21_slope_negative;high_near_ema8;high_near_ema21;recent_2_5_day_bounce;relative_weakness_negative;atr_bounce_controlled,ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,512.5050048828125,530.3599853515625,507.8299865722656,523.3300170898438,523.0,534.726685369683,529.4534120657172,512.967243378123,505.18652808697664,-3.2561909370969033,-0.6123394975872998,0.42297035558044627,18.51843043736049,0.6879729852369684,0.021777211143389607,0.13503369782003782,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SPXS,debit,pullback,bull_ema8_pullback,9,valid_setup,NO,REGIME_REJECT,market regime blocks bullish debit spread,ema21_above_ema50;ema50_above_ema200;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;volume_above_20d_average,25.520000457763672,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.022947306460295133,0.02517242787706948,0.9888513772496538,1.0977542624140406,0.02290035102176935,0.0791818356465478,0.998089515271525,0.020432162227984746,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,market regime blocks bullish debit spread,,,REGIME_REJECT,False,market regime blocks bullish debit spread,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,24.877600086817836,pullback,bull_ema8_pullback,9.0,valid_setup,close_above_ema21;ema8_above_ema21;ema8_slope_positive;ema21_slope_positive;relative_strength_positive;atr_pullback_controlled,ema21_above_ema50;ema50_above_ema200;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;volume_above_20d_average,25.649999618530273,25.790000915527344,25.450000762939453,25.520000457763672,25.200000762939453,24.934385186392497,24.877600086817836,25.601834125264293,30.242899868348236,0.16731864896319237,0.06424003709458148,-0.0033401496939013953,0.5214287894112724,0.20588136296828194,0.022947306460295133,0.025960505748209184,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SPXS,credit,pullup,bear_ema21_rejection,5,near_miss,NO,SETUP_REJECT,near_miss setup; below option evaluation threshold,close_below_ema21;ema8_below_ema21;ema8_slope_negative;ema21_slope_negative;high_near_ema8;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim;relative_weakness_negative;volume_above_20d_average,25.520000457763672,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.022947306460295133,0.02517242787706948,1.6409061918136392,1.7498090769780261,0.02290035102176935,0.0791818356465478,0.998089515271525,0.020432162227984746,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,near_miss setup; below option evaluation threshold,,,SETUP_REJECT,False,near_miss setup; below option evaluation threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,24.877600086817836,pullup,bear_ema21_rejection,5.0,near_miss,ema21_below_ema50;ema50_below_ema200;close_lower_half_range;atr_bounce_controlled,close_below_ema21;ema8_below_ema21;ema8_slope_negative;ema21_slope_negative;high_near_ema8;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim;relative_weakness_negative;volume_above_20d_average,25.649999618530273,25.790000915527344,25.450000762939453,25.520000457763672,25.200000762939453,24.934385186392497,24.877600086817836,25.601834125264293,30.242899868348236,0.16731864896319237,0.06424003709458148,-0.0033401496939013953,0.5214287894112724,0.20588136296828194,-0.022947306460295133,0.025960505748209184,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SPXU,debit,pullback,bull_ema8_pullback,9,valid_setup,NO,REGIME_REJECT,market regime blocks bullish debit spread,ema21_above_ema50;ema50_above_ema200;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;volume_above_20d_average,35.77989959716797,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.023160766967484783,0.025454470537666127,1.0003011567104299,1.1129442069078679,0.023388779818921845,0.07965107275302985,0.9357182452100056,0.020362583986859348,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,market regime blocks bullish debit spread,,,REGIME_REJECT,False,market regime blocks bullish debit spread,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,34.869141197031205,pullback,bull_ema8_pullback,9.0,valid_setup,close_above_ema21;ema8_above_ema21;ema8_slope_positive;ema21_slope_positive;relative_strength_positive;atr_pullback_controlled,ema21_above_ema50;ema50_above_ema200;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;close_upper_half_range;volume_above_20d_average,35.959999084472656,36.13999938964844,35.68000030517578,35.77989959716797,35.31999969482422,34.95120968047796,34.869141197031205,35.881846036097166,42.373331821969,0.2367685476257222,0.09107584001367286,-0.004161079139969104,0.7285712105887276,0.21717280613006484,0.023160766967484783,0.025768721491486124,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SPXU,credit,pullup,bear_ema21_rejection,5,near_miss,NO,SETUP_REJECT,near_miss setup; below option evaluation threshold,close_below_ema21;ema8_below_ema21;ema8_slope_negative;ema21_slope_negative;high_near_ema8;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim;relative_weakness_negative;volume_above_20d_average,35.77989959716797,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.023160766967484783,0.025454470537666127,1.6316726380251394,1.7443156882225774,0.023388779818921845,0.07965107275302985,0.9357182452100056,0.020362583986859348,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,near_miss setup; below option evaluation threshold,,,SETUP_REJECT,False,near_miss setup; below option evaluation threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,34.869141197031205,pullup,bear_ema21_rejection,5.0,near_miss,ema21_below_ema50;ema50_below_ema200;close_lower_half_range;atr_bounce_controlled,close_below_ema21;ema8_below_ema21;ema8_slope_negative;ema21_slope_negative;high_near_ema8;high_near_ema21;recent_2_5_day_bounce;failed_ema8_reclaim;relative_weakness_negative;volume_above_20d_average,35.959999084472656,36.13999938964844,35.68000030517578,35.77989959716797,35.31999969482422,34.95120968047796,34.869141197031205,35.881846036097166,42.373331821969,0.2367685476257222,0.09107584001367286,-0.004161079139969104,0.7285712105887276,0.21717280613006484,-0.023160766967484783,0.025768721491486124,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SPY,debit,pullback,bull_ema21_pullback,11,strong_setup,NO,REGIME_REJECT,market regime blocks bullish debit spread,close_above_ema21;ema8_above_ema21;ema8_slope_positive;ema21_slope_positive;recent_2_5_day_pullback;reclaimed_ema8;volume_above_20d_average,759.3099975585938,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.007425478203130311,0.007619205795691616,1.549215396569022,1.5766446680251307,-0.010056490674791863,0.000556096861634825,0.6846744468583731,0.007062804889707029,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,market regime blocks bullish debit spread,,,REGIME_REJECT,False,market regime blocks bullish debit spread,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,765.0953366927188,pullback,bull_ema21_pullback,11.0,strong_setup,ema21_above_ema50;ema50_above_ema200;low_near_ema8;low_near_ema21;close_upper_half_range;relative_strength_positive;atr_pullback_controlled,close_above_ema21;ema8_above_ema21;ema8_slope_positive;ema21_slope_positive;recent_2_5_day_pullback;reclaimed_ema8;volume_above_20d_average,758.030029296875,760.0900268554688,756.6400146484375,759.3099975585938,762.4000244140625,764.948237394884,765.0953366927188,758.236873742051,723.0212807016187,-1.6109256675116512,-0.5785339134125707,0.04380097210378153,5.362858363560268,0.7739053516143299,-0.007425478203130311,0.05035711181114222,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SPY,credit,pullup,bear_ema8_rejection,13,strong_setup,NO,LIQUIDITY_REJECT,"short leg illiquid (vol=2, oi=2)",ema21_below_ema50;ema50_below_ema200;recent_2_5_day_bounce;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,759.3099975585938,2026-11-30,81,,798.0,,,,,,,,,,,,,0.006535947712418307,,2,2,0,0,0.007425478203130311,0.007619205795691616,0.9058994681690647,0.9333287396251733,-0.010056490674791863,0.000556096861634825,0.6846826622850831,0.007062804889707029,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,"short leg illiquid (vol=2, oi=2)",,,,False,"short leg illiquid (vol=2, oi=2)",2026-11-30,0.2219178082191781,0.045,,SPY261130C00798000,,,,,,False,,,6.1,6.14,10.67,6.119999999999999,"mid=avg(bid,ask)",True,0.1340876387023926,,0.12415004348984093,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,765.0953366927188,pullup,bear_ema8_rejection,13.0,strong_setup,close_below_ema21;ema8_below_ema21;ema8_slope_negative;ema21_slope_negative;high_near_ema8;high_near_ema21;relative_weakness_negative;atr_bounce_controlled,ema21_below_ema50;ema50_below_ema200;recent_2_5_day_bounce;failed_ema8_reclaim;close_lower_half_range;volume_above_20d_average,758.030029296875,760.0900268554688,756.6400146484375,759.3099975585938,762.4000244140625,764.948237394884,765.0953366927188,758.236873742051,723.0212807016187,-1.6109256675116512,-0.5785339134125707,0.04380097210378153,5.362858363560268,0.7739053516143299,0.007425478203130311,0.05035711181114222,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SQQQ,debit,pullback,bull_ema8_reclaim,14,strong_setup,NO,REGIME_REJECT,market regime blocks bullish debit spread,ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;close_upper_half_range;volume_above_20d_average,39.47010040283203,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.01585623070987753,0.012803307379474408,0.40579944408400775,0.3091133753725269,-0.008452328900870443,0.0752303567680156,0.8825797450871172,0.03157562791712316,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,market regime blocks bullish debit spread,,,REGIME_REJECT,False,market regime blocks bullish debit spread,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,38.964752575075856,pullback,bull_ema8_reclaim,14.0,strong_setup,close_above_ema21;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;recent_2_5_day_pullback;reclaimed_ema8;relative_strength_positive;atr_pullback_controlled,ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;close_upper_half_range;volume_above_20d_average,40.04499816894531,40.1880989074707,39.349998474121094,39.47010040283203,38.63999938964844,38.8442533847027,38.964752575075856,40.17047123212625,52.051446764724,0.1788134337512446,0.05053478277561396,-0.028586564460987063,1.246293204171317,0.14330254935071438,0.01585623070987753,0.1314531174881125,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
SQQQ,credit,pullup,bear_continuation,10,valid_setup,NO,LIQUIDITY_REJECT,"short leg illiquid (vol=40, oi=113)",close_below_ema21;ema8_slope_negative;ema21_slope_negative;high_near_ema8;high_near_ema21;failed_ema8_reclaim;volume_above_20d_average,39.47010040283203,2026-12-18,99,,56.0,,,,,,,,,,,,,0.18984547461368664,,40,113,0,0,0.01585623070987753,0.012803307379474408,1.0782739713818417,0.9815879026703609,-0.008452328900870443,0.0752303567680156,0.8825797450871172,0.03157562791712316,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,"short leg illiquid (vol=40, oi=113)",,,,False,"short leg illiquid (vol=40, oi=113)",2026-12-18,0.27123287671232876,0.045,,SQQQ261218C00056000,,,,,,False,,,2.05,2.48,2.15,2.2649999999999997,"mid=avg(bid,ask)",True,0.8105487695312499,,0.7026168977496056,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,38.964752575075856,pullup,bear_continuation,10.0,valid_setup,ema8_below_ema21;ema21_below_ema50;ema50_below_ema200;recent_2_5_day_bounce;close_lower_half_range;relative_weakness_negative;atr_bounce_controlled,close_below_ema21;ema8_slope_negative;ema21_slope_negative;high_near_ema8;high_near_ema21;failed_ema8_reclaim;volume_above_20d_average,40.04499816894531,40.1880989074707,39.349998474121094,39.47010040283203,38.63999938964844,38.8442533847027,38.964752575075856,40.17047123212625,52.051446764724,0.1788134337512446,0.05053478277561396,-0.028586564460987063,1.246293204171317,0.14330254935071438,-0.01585623070987753,0.1314531174881125,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
STLA,debit,pullback,bull_continuation,5,near_miss,NO,SETUP_REJECT,near_miss setup; below option evaluation threshold,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;reclaimed_ema8;volume_above_20d_average,5.284999847412109,,-1,,,,,,,,,,,,,,,,,0,0,0,0,0.013842884598362313,0.020993585411594493,0.7816496413371062,1.003486284062926,0.00043521194527817997,0.005468253510438226,0.5281918753654109,0.03223408326671319,False,False,"SPY: close=758.98, ema50=758.27, above=true; QQQ: close=710.95, ema50=710.98, above=false",,,near_miss setup; below option evaluation threshold,,,SETUP_REJECT,False,near_miss setup; below option evaluation threshold,,,0.045,,,,,,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,2.0,21,5.395950943109019,pullback,bull_continuation,5.0,near_miss,recent_2_5_day_pullback;close_upper_half_range;relative_strength_positive;atr_pullback_controlled,close_above_ema21;ema8_above_ema21;ema21_above_ema50;ema50_above_ema200;ema8_slope_positive;ema21_slope_positive;low_near_ema8;low_near_ema21;reclaimed_ema8;volume_above_20d_average,5.269999980926514,5.300000190734863,5.224999904632568,5.284999847412109,5.289999961853027,5.358159490402198,5.395950943109019,5.658394391268077,6.457610251112503,-0.020902755140025597,-0.011095109569691175,-0.01524059362677388,0.17035712514604842,0.7999961853172862,-0.013842884598362313,-0.20486776373043503,QQQ,"SPY,QQQ",50.0,758.97998046875,758.270525903396,True,710.9500122070312,710.9812261668939,False
